OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
2140,06,037,Los Angeles County,433902,06037433902,4339.02,Census Tract 4339.02,731189,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",731188.797859192,3689.56528602272
2141,06,037,Los Angeles County,434001,06037434001,4340.01,Census Tract 4340.01,1105056,0,Disadvantaged Community,Low,Urban,45.3514739229025,Yes,"Yes, eligible","No, ineligible",1105056.41973877,5010.07185823678
2161,06,101,Sutter County,050102,06101050102,501.02,Census Tract 501.02,2066767,0,Disadvantaged Community,Low,Urban,158.071527366133,Yes,"No, ineligible","No, ineligible",2066763.89710236,6413.53338026013
2163,06,101,Sutter County,050201,06101050201,502.01,Census Tract 502.01,1631577,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1631581.32120705,5395.88778147018
2171,06,071,San Bernardino County,001702,06071001702,17.02,Census Tract 17.02,2499443,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",2499445.4134903,7058.67431622809
2173,06,037,Los Angeles County,277200,06037277200,2772,Census Tract 2772,1041832,0,Disadvantaged Community,Low,Urban,2914.3897996357,Yes,"No, ineligible","No, ineligible",1041830.42281342,4614.22345900572
2175,06,071,San Bernardino County,003000,06071003000,30,Census Tract 30,1293034,0,Disadvantaged Community,Low,Urban,553.165334972342,Yes,"No, ineligible","No, ineligible",1293036.27494049,4828.36208237007
2181,06,071,San Bernardino County,004604,06071004604,46.04,Census Tract 46.04,2447196,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2447189.79347229,8061.08310655524
2188,06,101,Sutter County,050202,06101050202,502.02,Census Tract 502.02,2186216,136549,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2322762.96805191,7650.65066175908
2191,06,101,Sutter County,050302,06101050302,503.02,Census Tract 503.02,2887379,62808,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2950190.21171474,9349.80632901327
2195,06,099,Stanislaus County,000510,06099000510,5.10,Census Tract 5.10,7263614,7060,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",7270674.08849812,11921.8288337118
2196,06,099,Stanislaus County,002504,06099002504,25.04,Census Tract 25.04,2407589,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",2407589.30165553,8291.13498031396
2197,06,099,Stanislaus County,002503,06099002503,25.03,Census Tract 25.03,1609890,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1609891.4902401,5568.84781355686
2198,06,099,Stanislaus County,002006,06099002006,20.06,Census Tract 20.06,1172369,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",1172370.16102767,4637.53816787947
2199,06,099,Stanislaus County,002005,06099002005,20.05,Census Tract 20.05,952376,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",952378.575195789,3990.31769047217
2200,06,099,Stanislaus County,003805,06099003805,38.05,Census Tract 38.05,2164569,0,Disadvantaged Community,Middle,Urban,742.414460942544,Yes,"No, ineligible","No, ineligible",2164570.47735977,8349.42601569754
2201,06,099,Stanislaus County,004000,06099004000,40,Census Tract 40,155917738,1765115,Disadvantaged Community,Middle,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",157682860.592466,82735.6148796347
2205,06,113,Yolo County,010102,06113010102,101.02,Census Tract 101.02,64205686,2985430,Disadvantaged Community,Low,Urban,64.6914219174538,Yes,"Yes, eligible","No, ineligible",67191132.4199467,72135.9767805911
2212,06,025,Imperial County,011202,06025011202,112.02,Census Tract 112.02,1654419,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",1654418.16949463,5678.42429163658
2213,06,037,Los Angeles County,291110,06037291110,2911.10,Census Tract 2911.10,711350,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",711350.514160156,3535.25571274651
2214,06,037,Los Angeles County,291130,06037291130,2911.30,Census Tract 2911.30,1291463,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1291464.12156677,4828.14795745872
2215,06,037,Los Angeles County,291210,06037291210,2912.10,Census Tract 2912.10,1242661,0,Disadvantaged Community,Low,Urban,86.6851595006935,Yes,"Yes, eligible","No, ineligible",1242658.44326782,4783.52499933824
2216,06,037,Los Angeles County,291220,06037291220,2912.20,Census Tract 2912.20,818694,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",818693.839653015,3756.43110277669
2217,06,037,Los Angeles County,291300,06037291300,2913,Census Tract 2913,2353750,45836,Disadvantaged Community,Low,Urban,131.708923279552,Yes,"No, ineligible","No, ineligible",2399587.38302612,9585.38435896082
2218,06,037,Los Angeles County,292000,06037292000,2920,Census Tract 2920,4000997,1856,Disadvantaged Community,Low,Urban,258.870108116339,Yes,"No, ineligible","No, ineligible",4002853.92665863,9762.56439649671
2219,06,037,Los Angeles County,293202,06037293202,2932.02,Census Tract 2932.02,1052402,0,Disadvantaged Community,Low,Urban,29.673590504451,Yes,"Yes, eligible","No, ineligible",1052402.33088684,4362.72440764069
2223,06,037,Los Angeles County,402101,06037402101,4021.01,Census Tract 4021.01,1189547,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1189548.74699402,5384.22977142474
2232,06,025,Imperial County,010400,06025010400,104,Census Tract 104,6172308,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",6172304.40284729,10266.6282872308
2233,06,025,Imperial County,010500,06025010500,105,Census Tract 105,3629627,0,Disadvantaged Community,Low,Rural Center,26.9505457485514,Yes,"No, ineligible","Yes, rural center, eligible",3629627.49554443,8622.19945431974
2234,06,025,Imperial County,010700,06025010700,107,Census Tract 107,5649153,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",5649155.70753479,9866.65740014627
2235,06,025,Imperial County,011400,06025011400,114,Census Tract 114,3966379,21575,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",3987948.97174072,8602.35958700565
2242,06,071,San Bernardino County,001803,06071001803,18.03,Census Tract 18.03,9198150,0,Disadvantaged Community,Low,Urban,827.459393196445,Yes,"No, ineligible","No, ineligible",9198149.61242676,12534.1359446858
2243,06,037,Los Angeles County,293302,06037293302,2933.02,Census Tract 2933.02,1119337,0,Disadvantaged Community,Low,Urban,59.0318772136954,Yes,"Yes, eligible","No, ineligible",1119335.61717224,4677.75865108821
2244,06,037,Los Angeles County,293304,06037293304,2933.04,Census Tract 2933.04,569496,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",569495.33000946,3027.13937693064
2245,06,037,Los Angeles County,294110,06037294110,2941.10,Census Tract 2941.10,989187,0,Disadvantaged Community,Low,Urban,72.6568176313877,Yes,"Yes, eligible","No, ineligible",989190.156967163,5080.79934610681
2246,06,037,Los Angeles County,294120,06037294120,2941.20,Census Tract 2941.20,1560996,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1560993.16659546,5216.00626322119
2247,06,037,Los Angeles County,294200,06037294200,2942,Census Tract 2942,953769,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",953770.448547363,3930.94248982745
2248,06,037,Los Angeles County,294410,06037294410,2944.10,Census Tract 2944.10,833787,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",833787.938514709,3839.579112691
2256,06,047,Merced County,000201,06047000201,2.01,Census Tract 2.01,119601606,140810,Disadvantaged Community,Middle,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",119742425.522336,52230.9888167871
2257,06,047,Merced County,000401,06047000401,4.01,Census Tract 4.01,78310800,1252046,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",79562843.403358,59565.0461946226
2259,06,047,Merced County,002401,06047002401,24.01,Census Tract 24.01,231166553,694675,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",231861230.548235,85519.2095984667
2260,06,047,Merced County,002100,06047002100,21,Census Tract 21,1422390806,74674719,Disadvantaged Community,Low,Rural,1012.71785209609,Yes,"No, ineligible","Yes, rural, eligible",1497065649.4598,227856.223049544
2262,06,019,Fresno County,006700,06019006700,67,Census Tract 67,5705912,326522,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",6032436.0369668,13890.7379265019
2269,06,037,Los Angeles County,402102,06037402102,4021.02,Census Tract 4021.02,2285870,12302,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2298173.71001434,6347.23335144632
2270,06,037,Los Angeles County,402301,06037402301,4023.01,Census Tract 4023.01,1331436,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1331435.93081665,5125.35761516325
2275,06,037,Los Angeles County,294620,06037294620,2946.20,Census Tract 2946.20,841598,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",841597.120941162,3866.36398182136
2276,06,037,Los Angeles County,294510,06037294510,2945.10,Census Tract 2945.10,518230,0,Disadvantaged Community,Low,Urban,19.6772924045651,Yes,"Yes, eligible","No, ineligible",518229.346595764,2999.42200024873
2277,06,037,Los Angeles County,294820,06037294820,2948.20,Census Tract 2948.20,383486,0,Disadvantaged Community,Low,Urban,259.141952202707,Yes,"No, ineligible","No, ineligible",383488.216125488,2500.51745741609
2278,06,037,Los Angeles County,294900,06037294900,2949,Census Tract 2949,644544,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",644545.329223633,4152.09253847101
2279,06,037,Los Angeles County,296210,06037296210,2962.10,Census Tract 2962.10,559515,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",559515.95463562,2926.65068116031
2281,06,037,Los Angeles County,294610,06037294610,2946.10,Census Tract 2946.10,823807,0,Disadvantaged Community,Low,Urban,23.0733733271804,Yes,"Yes, eligible","No, ineligible",823807.397392273,3643.29416163993
2290,06,071,San Bernardino County,001400,06071001400,14,Census Tract 14,1145810,0,Disadvantaged Community,Low,Urban,908.138316451275,Yes,"No, ineligible","No, ineligible",1145813.52407074,4347.28706251082
2292,06,065,Riverside County,042405,06065042405,424.05,Census Tract 424.05,1011050,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1011049.09447479,4513.10618452547
2315,06,037,Los Angeles County,231800,06037231800,2318,Census Tract 2318,520258,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",520257.33013916,2905.69101834513
2316,06,037,Los Angeles County,231900,06037231900,2319,Census Tract 2319,568841,0,Disadvantaged Community,Low,Urban,16.2284972411555,Yes,"Yes, eligible","No, ineligible",568843.932655334,3074.64648766432
2317,06,037,Los Angeles County,232110,06037232110,2321.10,Census Tract 2321.10,380033,0,Disadvantaged Community,Low,Urban,32.916392363397,Yes,"Yes, eligible","No, ineligible",380031.938720703,2678.51653973524
2320,06,065,Riverside County,045502,06065045502,455.02,Census Tract 455.02,1601608,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1601605.88356018,5222.84121444803
2321,06,067,Sacramento County,007301,06067007301,73.01,Census Tract 73.01,12764303,0,Disadvantaged Community,Low,Urban,296.03315571344,Yes,"No, ineligible","No, ineligible",12764312.0833588,23565.4629051266
2331,06,067,Sacramento County,001101,06067001101,11.01,Census Tract 11.01,1569667,0,Disadvantaged Community,Low,Urban,6658.92373209446,Yes,"No, ineligible","No, ineligible",1569666.59823608,6058.556352004
2334,06,037,Los Angeles County,232200,06037232200,2322,Census Tract 2322,522957,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",522956.665382385,3312.74291128523
2340,06,071,San Bernardino County,010011,06071010011,100.11,Census Tract 100.11,5962740,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",5962740.68692017,10012.8346439216
2342,06,037,Los Angeles County,242700,06037242700,2427,Census Tract 2427,1015217,0,Disadvantaged Community,Low,Urban,33.1400165700083,Yes,"Yes, eligible","No, ineligible",1015217.16970825,4378.45674330849
2343,06,037,Los Angeles County,243000,06037243000,2430,Census Tract 2430,717350,0,Disadvantaged Community,Low,Urban,14.6434324205594,Yes,"Yes, eligible","No, ineligible",717353.758346558,3383.64716741616
2344,06,037,Los Angeles County,242100,06037242100,2421,Census Tract 2421,459615,0,Disadvantaged Community,Low,Urban,105.189340813464,Yes,"Yes, eligible","No, ineligible",459616.446044922,2758.9916509554
2345,06,037,Los Angeles County,242200,06037242200,2422,Census Tract 2422,813234,0,Disadvantaged Community,Low,Urban,15.6201187129022,Yes,"Yes, eligible","No, ineligible",813232.981575012,3939.91036165776
2346,06,037,Los Angeles County,243100,06037243100,2431,Census Tract 2431,607015,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",607015.682655334,3254.97104220683
2351,06,065,Riverside County,041813,06065041813,418.13,Census Tract 418.13,1788135,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1788135.52829742,5223.20939757161
2354,06,065,Riverside County,042409,06065042409,424.09,Census Tract 424.09,1558036,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",1558034.94058228,5457.94527066851
2360,06,065,Riverside County,043401,06065043401,434.01,Census Tract 434.01,3243410,0,Disadvantaged Community,Low,Urban,29.0570971959901,Yes,"Yes, eligible","No, ineligible",3243409.8536377,7253.24715657878
2365,06,053,Monterey County,010101,06053010101,101.01,Census Tract 101.01,26115911,1307182,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",27423090.5143547,34762.4409292446
2367,06,065,Riverside County,045703,06065045703,457.03,Census Tract 457.03,3083854,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",3083855.64904785,7632.14091505865
2370,06,037,Los Angeles County,311801,06037311801,3118.01,Census Tract 3118.01,598159,6692,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",604850.455627441,3680.97016056244
2382,06,019,Fresno County,000200,06019000200,2,Census Tract 2,1988145,0,Disadvantaged Community,Low,Urban,446.262551134251,Yes,"No, ineligible","No, ineligible",1988136.66911197,5505.791196534
2391,06,081,San Mateo County,611900,06081611900,6119,Census Tract 6119,3309249,273939,Disadvantaged Community,Low,Urban,192.901234567901,Yes,"No, ineligible","No, ineligible",3583188.17218494,9037.96221711076
2392,06,037,Los Angeles County,534403,06037534403,5344.03,Census Tract 5344.03,318230,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",318230.281455994,2575.98576669508
2394,06,065,Riverside County,042010,06065042010,420.10,Census Tract 420.10,10910013,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",10910010.0399704,13478.9840917864
2395,06,065,Riverside County,042505,06065042505,425.05,Census Tract 425.05,3605259,0,Disadvantaged Community,Low,Urban,734.048560135517,Yes,"No, ineligible","No, ineligible",3605255.63800812,10020.1897689061
2396,06,065,Riverside County,042506,06065042506,425.06,Census Tract 425.06,3061797,0,Disadvantaged Community,Low,Urban,142.263077259794,Yes,"No, ineligible","No, ineligible",3061795.27510071,7139.70001627948
2401,06,081,San Mateo County,602300,06081602300,6023,Census Tract 6023,10010608,3414184,Disadvantaged Community,Low,Urban,9032.4118207817,Yes,"No, ineligible","No, ineligible",13424783.7418861,19094.3451162151
2417,06,065,Riverside County,042507,06065042507,425.07,Census Tract 425.07,5178099,41515,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",5219617.57002258,11300.4341326754
2418,06,065,Riverside County,042508,06065042508,425.08,Census Tract 425.08,1276700,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1276701.97608948,4808.10119708752
2419,06,065,Riverside County,042510,06065042510,425.10,Census Tract 425.10,1277147,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1277147.17490387,4816.20375698522
2420,06,065,Riverside County,043405,06065043405,434.05,Census Tract 434.05,1723620,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1723620.43826294,6778.8751951636
2424,06,037,Los Angeles County,531602,06037531602,5316.02,Census Tract 5316.02,448318,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",448315.480705261,3110.01678930729
2425,06,037,Los Angeles County,219700,06037219700,2197,Census Tract 2197,1092488,0,Disadvantaged Community,Low,Urban,155.313956068338,Yes,"No, ineligible","No, ineligible",1092488.91332626,5059.10829707229
2426,06,037,Los Angeles County,221820,06037221820,2218.20,Census Tract 2218.20,204263,0,Disadvantaged Community,Low,Urban,126.957257723233,Yes,"No, ineligible","No, ineligible",204262.977760315,1780.14300060193
2427,06,037,Los Angeles County,242000,06037242000,2420,Census Tract 2420,646734,0,Disadvantaged Community,Low,Urban,23.872045834328,Yes,"Yes, eligible","No, ineligible",646732.374107361,3208.90836294856
2431,06,065,Riverside County,043507,06065043507,435.07,Census Tract 435.07,4871914,0,Disadvantaged Community,Low,Urban,29.9580587177951,Yes,"Yes, eligible","No, ineligible",4871917.16346741,9677.71991085391
2438,06,077,San Joaquin County,004308,06077004308,43.08,Census Tract 43.08,760132,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",760131.341688514,4169.80062015103
2439,06,077,San Joaquin County,004403,06077004403,44.03,Census Tract 44.03,1017539,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1017541.42583382,4537.25674509487
2444,06,077,San Joaquin County,005130,06077005130,51.30,Census Tract 51.30,1345574,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",1345572.48762059,4935.79272435182
