OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
2404,06,081,San Mateo County,613700,06081613700,6137,Census Tract 6137,110009842,6796934,NA,Middle,Rural,244.47160795644,No,"No, ineligible","Yes, rural, eligible",116806789.288677,60212.1822602002
2405,06,081,San Mateo County,603000,06081603000,6030,Census Tract 6030,3540178,623386,NA,Middle,Urban,45.7561198810341,No,"No, ineligible","No, ineligible",4163567.02467346,9564.69837359873
2406,06,081,San Mateo County,604500,06081604500,6045,Census Tract 6045,1615388,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1615387.40252495,7272.56835294553
2407,06,081,San Mateo County,607600,06081607600,6076,Census Tract 6076,1304927,0,NA,Low,Urban,581.556355580172,Yes,"No, ineligible","No, ineligible",1304926.34768105,4920.57372238031
2408,06,081,San Mateo County,611100,06081611100,6111,Census Tract 6111,3317545,10047,NA,High,Urban,0,No,"No, ineligible","No, ineligible",3327589.29502106,10612.0430756913
2409,06,081,San Mateo County,607000,06081607000,6070,Census Tract 6070,2266078,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",2266074.74861526,8311.94874125648
2410,06,081,San Mateo County,604900,06081604900,6049,Census Tract 6049,1533203,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1533199.93974304,6256.26576304429
2411,06,081,San Mateo County,608004,06081608004,6080.04,Census Tract 6080.04,3677423,2134485,NA,Middle,Urban,446.32639047837,No,"No, ineligible","No, ineligible",5811911.4638319,18959.1422063898
2412,06,081,San Mateo County,610302,06081610302,6103.02,Census Tract 6103.02,24081410,9393425,NA,Low,Urban,1652.89256198347,Yes,"No, ineligible","No, ineligible",33474840.6089935,31940.3156049674
2413,06,081,San Mateo County,613400,06081613400,6134,Census Tract 6134,45181279,14986,NA,High,Rural,0,No,"No, ineligible","Yes, rural, eligible",45196266.2300053,44029.6333796699
2414,06,081,San Mateo County,602900,06081602900,6029,Census Tract 6029,1359837,842095,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",2201932.69670534,8644.10841475697
2415,06,081,San Mateo County,602800,06081602800,6028,Census Tract 6028,1221008,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1221005.30548573,5816.271511884
2416,06,081,San Mateo County,603200,06081603200,6032,Census Tract 6032,4515435,1796604,NA,Low,Urban,106.382978723404,Yes,"No, ineligible","No, ineligible",6312039.13623714,17594.4733895055
2417,06,065,Riverside County,042507,06065042507,425.07,Census Tract 425.07,5178099,41515,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",5219617.57002258,11300.4341326754
2418,06,065,Riverside County,042508,06065042508,425.08,Census Tract 425.08,1276700,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1276701.97608948,4808.10119708752
2419,06,065,Riverside County,042510,06065042510,425.10,Census Tract 425.10,1277147,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1277147.17490387,4816.20375698522
2420,06,065,Riverside County,043405,06065043405,434.05,Census Tract 434.05,1723620,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1723620.43826294,6778.8751951636
2421,06,065,Riverside County,043503,06065043503,435.03,Census Tract 435.03,2703215,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2703213.0721817,7928.97998539644
2422,06,065,Riverside County,043504,06065043504,435.04,Census Tract 435.04,13457350,0,NA,Low,Urban,60.916179337232,Yes,"Yes, eligible","No, ineligible",13457348.7074966,16408.2314950597
2423,06,065,Riverside County,043506,06065043506,435.06,Census Tract 435.06,4874521,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",4874521.72451019,11291.4774757991
2424,06,037,Los Angeles County,531602,06037531602,5316.02,Census Tract 5316.02,448318,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",448315.480705261,3110.01678930729
2425,06,037,Los Angeles County,219700,06037219700,2197,Census Tract 2197,1092488,0,Disadvantaged Community,Low,Urban,155.313956068338,Yes,"No, ineligible","No, ineligible",1092488.91332626,5059.10829707229
2426,06,037,Los Angeles County,221820,06037221820,2218.20,Census Tract 2218.20,204263,0,Disadvantaged Community,Low,Urban,126.957257723233,Yes,"No, ineligible","No, ineligible",204262.977760315,1780.14300060193
2427,06,037,Los Angeles County,242000,06037242000,2420,Census Tract 2420,646734,0,Disadvantaged Community,Low,Urban,23.872045834328,Yes,"Yes, eligible","No, ineligible",646732.374107361,3208.90836294856
2428,06,037,Los Angeles County,264000,06037264000,2640,Census Tract 2640,1868030,0,NA,High,Urban,32.5839035516455,No,"No, ineligible","No, ineligible",1868030.8885994,7005.12638387373
2429,06,037,Los Angeles County,264301,06037264301,2643.01,Census Tract 2643.01,420159,0,NA,High,Urban,54.0345821325648,No,"No, ineligible","No, ineligible",420158.936634064,2654.04814647314
2430,06,037,Los Angeles County,264302,06037264302,2643.02,Census Tract 2643.02,1690101,0,NA,High,Urban,17.0010200612037,No,"No, ineligible","No, ineligible",1690102.74951553,6750.40470667294
2431,06,065,Riverside County,043507,06065043507,435.07,Census Tract 435.07,4871914,0,Disadvantaged Community,Low,Urban,29.9580587177951,Yes,"Yes, eligible","No, ineligible",4871917.16346741,9677.71991085391
2432,06,053,Monterey County,000200,06053000200,2,Census Tract 2,1642481,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1642485.83636665,5288.32183991328
2433,06,053,Monterey County,000300,06053000300,3,Census Tract 3,1227249,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1227248.90855026,4424.89914157456
2434,06,053,Monterey County,000400,06053000400,4,Census Tract 4,2523220,0,NA,Low,Urban,51.6462233699161,Yes,"Yes, eligible","No, ineligible",2523219.48653984,6688.93203979254
2435,06,103,Tehama County,000600,06103000600,6,Census Tract 6,13058546,1139725,NA,Low,Rural Center,283.436669619132,Yes,"No, ineligible","Yes, rural center, eligible",14198276.2408752,19141.9453289619
2436,06,103,Tehama County,001100,06103001100,11,Census Tract 11,172106977,385096,NA,Low,Rural,115.060086934288,Yes,"No, ineligible","Yes, rural, eligible",172492077.628811,58266.0484288632
2437,06,103,Tehama County,000700,06103000700,7,Census Tract 7,13550805,0,NA,Low,Rural Center,207.146556188503,Yes,"No, ineligible","Yes, rural center, eligible",13550798.6386871,22798.1695224572
2438,06,077,San Joaquin County,004308,06077004308,43.08,Census Tract 43.08,760132,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",760131.341688514,4169.80062015103
2439,06,077,San Joaquin County,004403,06077004403,44.03,Census Tract 44.03,1017539,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1017541.42583382,4537.25674509487
2440,06,083,Santa Barbara County,000900,06083000900,9,Census Tract 9,1750325,0,NA,Low,Urban,1706.77112479015,Yes,"No, ineligible","No, ineligible",1750323.31924725,6521.69648694517
2441,06,083,Santa Barbara County,001000,06083001000,10,Census Tract 10,1257981,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1257978.81284237,5145.06283868892
2442,06,083,Santa Barbara County,001101,06083001101,11.01,Census Tract 11.01,825968,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",825971.188843727,4095.70321063226
2443,06,083,Santa Barbara County,001102,06083001102,11.02,Census Tract 11.02,552755,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",552755.994200706,3826.02979478402
2444,06,077,San Joaquin County,005130,06077005130,51.30,Census Tract 51.30,1345574,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",1345572.48762059,4935.79272435182
2445,06,077,San Joaquin County,005206,06077005206,52.06,Census Tract 52.06,66727091,1558487,Disadvantaged Community,High,Urban,89.7464662328921,Yes,"Yes, eligible","No, ineligible",68285579.0131564,49976.2340789049
2446,06,077,San Joaquin County,005208,06077005208,52.08,Census Tract 52.08,1976223,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1976226.52690578,6764.77707557498
2447,06,113,Yolo County,010608,06113010608,106.08,Census Tract 106.08,2208552,0,NA,Low,Urban,435.865504358655,Yes,"No, ineligible","No, ineligible",2208552.58769608,7280.59286443709
2448,06,065,Riverside County,045706,06065045706,457.06,Census Tract 457.06,2775966,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2775963.9732666,8161.84540172364
2449,06,053,Monterey County,000800,06053000800,8,Census Tract 8,1024459,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1024455.72854996,5656.13727663981
2450,06,083,Santa Barbara County,000501,06083000501,5.01,Census Tract 5.01,23516109,139829,NA,High,Urban,29.8507462686567,No,"No, ineligible","No, ineligible",23655934.9541454,29820.8725923488
2451,06,083,Santa Barbara County,002010,06083002010,20.10,Census Tract 20.10,2417989,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",2417989.81803036,6561.52469096501
2452,06,083,Santa Barbara County,001906,06083001906,19.06,Census Tract 19.06,273814702,7045169,NA,Middle,Rural,471.539238800943,No,"No, ineligible","Yes, rural, eligible",280859888.828166,138507.254974898
2453,06,083,Santa Barbara County,002809,06083002809,28.09,Census Tract 28.09,212718441,223637,NA,Middle,Rural,38.2482310193154,No,"No, ineligible","Yes, rural, eligible",212942094.643206,72745.7965460404
2454,06,083,Santa Barbara County,002808,06083002808,28.08,Census Tract 28.08,29919068,1901,NA,Middle,Rural Center,0,No,"No, ineligible","Yes, rural center, eligible",29920978.6772823,32925.6402232315
2455,06,083,Santa Barbara County,002403,06083002403,24.03,Census Tract 24.03,1323187,0,NA,Low,Urban,29.1970802919708,Yes,"Yes, eligible","No, ineligible",1323180.16316509,4883.35621135045
2456,06,077,San Joaquin County,002401,06077002401,24.01,Census Tract 24.01,1921329,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1921328.50342679,6327.0097620531
2457,06,083,Santa Barbara County,000103,06083000103,1.03,Census Tract 1.03,42913191,10299,NA,High,Urban,0,No,"No, ineligible","No, ineligible",42923491.6183467,39179.5302382682
2458,06,083,Santa Barbara County,001903,06083001903,19.03,Census Tract 19.03,23474560,17747,NA,Middle,Rural Center,201.706749418154,No,"No, ineligible","Yes, rural center, eligible",23492313.4640164,27723.5929779931
2459,06,083,Santa Barbara County,000502,06083000502,5.02,Census Tract 5.02,3069556,0,NA,High,Urban,31.6706254948535,No,"No, ineligible","No, ineligible",3069556.45543385,10356.1318304818
2460,06,077,San Joaquin County,004106,06077004106,41.06,Census Tract 41.06,84261669,162846,NA,Middle,Rural,311.720698254364,No,"No, ineligible","Yes, rural, eligible",84424513.1726443,49517.6847250954
